match_id,set,rally,stroke,time,current_player,backhand,shot_type,chou_score,opp_score,rally_winner,shuttle_x,shuttle_y,chou_x,chou_y,opp_x,opp_y,rally_phase
4627,1,38,13,00:31:54,CHOU Tien Chen,1,return net,17,21,NA,277,526,133,263,140,744,late
4627,1,38,14,00:31:55,CHEN Long,0,lob,17,21,NA,111,180,211,330,247,576,late
4627,1,38,15,00:31:56,CHOU Tien Chen,0,passive drop,17,21,NA,84,601,148,164,164,623,late
4627,1,38,16,00:31:57,CHEN Long,1,net shot,17,21,NA,68,400,171,174,145,616,late
4627,1,38,17,00:31:58,CHOU Tien Chen,0,net shot,17,21,CHEN Long,41,553,94,346,144,635,late
4627,2,1,1,00:34:38,CHEN Long,1,short service,0,1,NA,200,543,207,658,169,318,early
4627,2,1,2,00:34:38,CHOU Tien Chen,0,net shot,0,1,NA,96,381,216,584,163,313,early
4627,2,1,3,00:34:39,CHEN Long,0,lob,0,1,NA,267,753,178,576,129,385,early
4627,2,1,4,00:34:40,CHOU Tien Chen,0,wrist smash,0,1,NA,177,282,227,750,174,308,early
4627,2,1,5,00:34:41,CHEN Long,0,return net,0,1,NA,137,580,237,743,165,318,early
4627,2,1,6,00:34:42,CHOU Tien Chen,1,drive,0,1,NA,219,354,160,623,148,300,early
4627,2,1,7,00:34:42,CHEN Long,1,return net,0,1,NA,172,496,193,665,187,337,early
4627,2,1,8,00:34:43,CHOU Tien Chen,1,net shot,0,1,CHEN Long,161,488,169,573,174,318,early
4627,2,3,1,00:35:43,CHEN Long,1,short service,0,3,NA,206,522,210,661,165,313,early
4627,2,3,2,00:35:44,CHOU Tien Chen,1,push,0,3,NA,260,180,224,594,166,313,early
4627,2,3,3,00:35:45,CHEN Long,0,wrist smash,0,3,NA,269,686,196,691,211,201,early
4627,2,3,4,00:35:46,CHOU Tien Chen,0,return net,0,3,NA,261,366,220,686,223,222,early
4627,2,3,5,00:35:47,CHEN Long,1,net shot,0,3,NA,183,526,221,656,230,342,early
4627,2,3,6,00:35:48,CHOU Tien Chen,0,lob,0,3,NA,202,186,181,570,194,337,early
4627,2,3,7,00:35:49,CHEN Long,0,smash,0,3,NA,98,664,191,686,203,174,early
4627,2,3,8,00:35:49,CHOU Tien Chen,1,return net,0,3,NA,95,330,197,665,188,195,early
4627,2,3,9,00:35:50,CHEN Long,0,push,0,3,NA,94,749,153,660,131,313,early
4627,2,3,10,00:35:51,CHOU Tien Chen,0,clear,0,3,NA,93,180,121,742,137,308,early
4627,2,3,11,00:35:52,CHEN Long,0,smash,0,3,NA,82,655,164,700,123,174,early
4627,2,3,12,00:35:53,CHOU Tien Chen,1,return net,0,3,NA,85,346,188,676,110,158,early
4627,2,3,13,00:35:54,CHEN Long,0,lob,0,3,NA,248,735,148,642,115,337,early
4627,2,3,14,00:35:55,CHOU Tien Chen,0,smash,0,3,CHEN Long,127,483,215,716,146,313,early
4627,2,5,1,00:36:39,CHOU Tien Chen,1,short service,2,3,NA,218,370,171,626,209,277,early
4627,2,5,2,00:36:40,CHEN Long,0,net shot,2,3,NA,253,514,181,619,211,318,early
4627,2,5,3,00:36:41,CHOU Tien Chen,0,net shot,2,3,NA,276,397,233,546,204,337,early
4627,2,5,4,00:36:42,CHEN Long,1,lob,2,3,NA,286,768,216,581,237,375,early
4627,2,5,5,00:36:43,CHOU Tien Chen,0,drop,2,3,NA,277,347,237,745,196,313,early
4627,2,5,6,00:36:44,CHEN Long,1,lob,2,3,NA,277,763,235,741,247,338,early
4627,2,5,7,00:36:46,CHOU Tien Chen,0,drop,2,3,NA,258,354,254,779,170,287,early
4627,2,5,8,00:36:46,CHEN Long,1,net shot,2,3,NA,255,505,224,716,238,338,early
4627,2,5,9,00:36:47,CHOU Tien Chen,0,net shot,2,3,NA,257,366,242,551,211,330,early
4627,2,5,10,00:36:48,CHEN Long,1,push,2,3,NA,287,756,221,562,220,359,early
4627,2,5,11,00:36:49,CHOU Tien Chen,0,smash,2,3,NA,201,277,242,732,197,318,early
4627,2,5,12,00:36:50,CHEN Long,1,defensive return drive,2,3,CHOU Tien Chen,11,249,292,778,170,300,early
4627,2,6,1,00:37:14,CHOU Tien Chen,1,short service,3,3,NA,248,535,155,330,186,626,early
4627,2,6,2,00:37:14,CHEN Long,0,net shot,3,3,NA,186,418,180,354,222,562,early
4627,2,6,3,00:37:15,CHOU Tien Chen,1,net shot,3,3,NA,165,517,175,401,201,581,early
4627,2,6,4,00:37:16,CHEN Long,1,lob,3,3,NA,184,174,169,365,184,562,early
4627,2,6,5,00:37:18,CHOU Tien Chen,0,smash,3,3,CHOU Tien Chen,99,473,192,186,181,655,early
4627,2,7,1,00:37:44,CHOU Tien Chen,1,short service,3,4,NA,210,375,171,633,213,264,early
4627,2,7,2,00:37:45,CHEN Long,0,net shot,3,4,NA,273,518,185,623,216,342,early
4627,2,7,3,00:37:45,CHOU Tien Chen,0,net shot,3,4,NA,212,381,247,576,195,337,early
4627,2,7,4,00:37:46,CHEN Long,1,push,3,4,NA,261,775,201,588,197,354,early
4627,2,7,5,00:37:48,CHOU Tien Chen,0,drop,3,4,NA,169,365,221,791,182,300,early
4627,2,7,6,00:37:48,CHEN Long,0,net shot,3,4,NA,194,543,214,735,177,337,early
4627,2,7,7,00:37:49,CHOU Tien Chen,1,net shot,3,4,NA,258,382,211,573,175,330,early
4627,2,7,8,00:37:50,CHEN Long,1,lob,3,4,NA,135,755,211,588,230,386,early
4627,2,7,9,00:37:51,CHOU Tien Chen,0,clear,3,4,NA,258,159,137,747,163,282,early
4627,2,7,10,00:37:52,CHEN Long,0,smash,3,4,CHEN Long,53,670,189,680,213,158,early
4627,2,8,1,00:38:38,CHEN Long,1,short service,4,4,NA,219,554,206,661,172,325,early
4627,2,8,2,00:38:39,CHOU Tien Chen,0,push,4,4,NA,84,180,206,576,163,318,early
4627,2,8,3,00:38:40,CHEN Long,0,back-court drive,4,4,NA,84,664,171,639,100,158,early
4627,2,8,4,00:38:40,CHOU Tien Chen,1,drive,4,4,NA,139,365,176,664,100,201,early
4627,2,8,5,00:38:41,CHEN Long,0,return net,4,4,NA,148,570,160,655,169,347,early
4627,2,8,6,00:38:42,CHOU Tien Chen,1,lob,4,4,NA,266,187,177,584,182,295,early
4627,2,8,7,00:38:43,CHEN Long,0,smash,4,4,NA,243,665,207,680,213,158,early
4627,2,8,8,00:38:44,CHOU Tien Chen,0,defensive return drive,4,4,NA,93,236,224,661,229,201,early
4627,2,8,9,00:38:44,CHEN Long,0,return net,4,4,NA,64,504,167,645,166,244,early
4627,2,8,10,00:38:45,CHOU Tien Chen,1,net shot,4,4,NA,57,417,94,565,89,276,early
4627,2,8,11,00:38:46,CHEN Long,0,cross-court net shot,4,4,CHOU Tien Chen,163,456,105,530,83,422,early
4627,2,9,1,00:39:05,CHOU Tien Chen,1,short service,5,4,NA,109,354,179,626,131,277,early
4627,2,9,2,00:39:05,CHEN Long,0,push,5,4,NA,245,763,181,633,140,337,early
4627,2,9,3,00:39:07,CHOU Tien Chen,0,smash,5,4,NA,197,308,211,755,163,300,early
4627,2,9,4,00:39:07,CHEN Long,1,return net,5,4,NA,184,565,236,777,160,295,early
4627,2,9,5,00:39:08,CHOU Tien Chen,1,net shot,5,4,NA,98,365,195,612,180,300,early
4627,2,9,6,00:39:09,CHEN Long,0,lob,5,4,NA,233,769,171,619,129,365,early
4627,2,9,7,00:39:10,CHOU Tien Chen,0,back-court drive,5,4,NA,237,277,205,790,169,330,early
4627,2,9,8,00:39:11,CHEN Long,1,drive,5,4,NA,276,680,189,757,171,300,early
4627,2,9,9,00:39:12,CHOU Tien Chen,0,push,5,4,NA,287,269,223,652,211,325,early
4627,2,9,10,00:39:12,CHEN Long,1,return net,5,4,NA,270,538,245,658,212,330,early
4627,2,9,11,00:39:13,CHOU Tien Chen,0,lob,5,4,NA,222,195,260,589,235,282,early
4627,2,9,12,00:39:14,CHEN Long,0,smash,5,4,NA,256,674,204,665,220,136,early
4627,2,9,13,00:39:15,CHOU Tien Chen,0,return net,5,4,NA,255,354,215,688,197,201,early
4627,2,9,14,00:39:16,CHEN Long,1,push,5,4,NA,104,742,208,661,227,366,early
4627,2,9,15,00:39:17,CHOU Tien Chen,0,drop,5,4,NA,260,359,110,740,143,282,early
4627,2,9,16,00:39:18,CHEN Long,1,net shot,5,4,NA,275,493,136,702,232,342,early
4627,2,9,17,00:39:19,CHOU Tien Chen,0,net shot,5,4,NA,284,386,234,573,219,347,early
4627,2,9,18,00:39:20,CHEN Long,1,lob,5,4,CHOU Tien Chen,238,814,220,581,243,412,early
4627,2,10,1,00:39:40,CHOU Tien Chen,1,short service,5,5,NA,204,330,171,629,213,269,early
4627,2,10,2,00:39:41,CHEN Long,0,push,5,5,NA,281,754,186,619,204,337,early
4627,2,10,3,00:39:42,CHOU Tien Chen,0,smash,5,5,NA,98,255,226,732,186,300,early
4627,2,10,4,00:39:43,CHEN Long,0,return net,5,5,NA,68,561,276,786,157,255,early
4627,2,10,5,00:39:44,CHOU Tien Chen,1,push,5,5,NA,57,180,103,594,122,269,early
4627,2,10,6,00:39:45,CHEN Long,0,smash,5,5,NA,71,685,148,660,98,201,early
4627,2,10,7,00:39:45,CHOU Tien Chen,1,return net,5,5,CHEN Long,90,542,180,682,55,192,early
4627,2,11,1,00:40:17,CHEN Long,1,short service,6,5,NA,129,562,117,655,177,325,early
4627,2,11,2,00:40:18,CHOU Tien Chen,1,net shot,6,5,NA,195,381,166,588,166,318,early
4627,2,11,3,00:40:19,CHEN Long,1,net shot,6,5,NA,174,522,184,594,180,370,early
4627,2,11,4,00:40:19,CHOU Tien Chen,0,net shot,6,5,NA,83,417,179,554,177,354,early
4627,2,11,5,00:40:20,CHEN Long,0,lob,6,5,NA,234,728,154,584,102,396,early
4627,2,11,6,00:40:22,CHOU Tien Chen,0,smash,6,5,CHOU Tien Chen,67,255,220,730,161,287,early
4627,2,12,1,00:40:43,CHOU Tien Chen,1,short service,6,6,NA,164,381,178,626,135,282,early
4627,2,12,2,00:40:43,CHEN Long,0,net shot,6,6,NA,231,543,182,626,155,354,early
4627,2,12,3,00:40:44,CHOU Tien Chen,0,cross-court net shot,6,6,NA,99,417,219,570,162,358,early
4627,2,12,4,00:40:45,CHEN Long,0,lob,6,6,NA,242,769,198,584,130,396,early
4627,2,12,5,00:40:46,CHOU Tien Chen,0,clear,6,6,CHEN Long,268,103,217,755,163,318,early
4627,2,13,1,00:41:08,CHEN Long,1,short service,6,7,NA,205,562,208,656,167,337,early
4627,2,13,2,00:41:09,CHOU Tien Chen,1,net shot,6,7,NA,264,366,226,565,169,313,early
4627,2,13,3,00:41:10,CHEN Long,1,net shot,6,7,NA,271,480,217,584,229,370,early
4627,2,13,4,00:41:10,CHOU Tien Chen,0,push,6,7,NA,94,186,255,526,216,370,early
4627,2,13,5,00:41:11,CHEN Long,0,passive drop,6,7,NA,272,602,194,616,120,180,early
4627,2,13,6,00:41:12,CHOU Tien Chen,0,drive,6,7,NA,260,256,231,626,136,195,early
4627,2,13,7,00:41:13,CHEN Long,1,return net,6,7,NA,276,535,241,636,214,277,early
4627,2,13,8,00:41:13,CHOU Tien Chen,0,push,6,7,NA,280,211,244,581,198,282,early
4627,2,13,9,00:41:14,CHEN Long,1,back-court drive,6,7,NA,167,629,248,589,186,318,early
4627,2,13,10,00:41:14,CHOU Tien Chen,1,drive,6,7,CHEN Long,27,179,244,619,245,295,early
4627,2,14,1,00:41:38,CHEN Long,1,short service,7,7,NA,141,554,115,658,182,300,early
4627,2,14,2,00:41:39,CHOU Tien Chen,1,cross-court net shot,7,7,NA,258,386,157,576,166,300,early
4627,2,14,3,00:41:40,CHEN Long,1,net shot,7,7,NA,263,518,184,623,229,375,early
4627,2,14,4,00:41:41,CHOU Tien Chen,0,net shot,7,7,NA,268,401,240,543,213,366,early
4627,2,14,5,00:41:42,CHEN Long,1,lob,7,7,NA,167,784,225,562,238,412,early
4627,2,14,6,00:41:43,CHOU Tien Chen,0,drop,7,7,NA,87,365,153,774,157,287,early
4627,2,14,7,00:41:44,CHEN Long,0,driven flight,7,7,NA,151,580,153,760,106,312,early
4627,2,14,8,00:41:45,CHOU Tien Chen,1,net shot,7,7,NA,178,426,171,588,137,313,early
4627,2,14,9,00:41:45,CHEN Long,1,lob,7,7,NA,114,747,178,594,171,397,early
4627,2,14,10,00:41:47,CHOU Tien Chen,0,smash,7,7,CHOU Tien Chen,284,269,113,740,142,269,early
4627,2,15,1,00:42:11,CHOU Tien Chen,1,short service,7,8,NA,208,318,171,626,215,256,early
4627,2,15,2,00:42:11,CHEN Long,1,driven flight,7,8,NA,150,580,185,629,182,308,early
4627,2,15,3,00:42:12,CHOU Tien Chen,1,push,7,8,NA,261,174,191,576,184,330,early
4627,2,15,4,00:42:13,CHEN Long,0,wrist smash,7,8,NA,279,695,195,673,207,210,early
4627,2,15,5,00:42:14,CHOU Tien Chen,0,return net,7,8,NA,275,382,225,691,215,174,early
4627,2,15,6,00:42:15,CHEN Long,1,net shot,7,8,NA,285,502,232,652,254,366,early
4627,2,15,7,00:42:15,CHOU Tien Chen,0,net shot,7,8,NA,276,418,249,538,235,366,early
4627,2,15,8,00:42:16,CHEN Long,1,net shot,7,8,NA,253,523,237,551,248,370,early
4627,2,15,9,00:42:17,CHOU Tien Chen,0,lob,7,8,NA,248,165,228,538,229,382,early
4627,2,15,10,00:42:19,CHEN Long,0,smash,7,8,CHEN Long,277,711,211,671,236,174,early
4627,2,17,1,00:43:06,CHOU Tien Chen,1,short service,9,8,NA,66,381,178,616,133,287,early
4627,2,17,2,00:43:07,CHEN Long,0,lob,9,8,NA,250,763,166,619,97,353,early
4627,2,17,3,00:43:08,CHOU Tien Chen,0,drop,9,8,NA,270,331,200,755,166,300,early
4627,2,17,4,00:43:09,CHEN Long,1,net shot,9,8,NA,261,573,224,732,228,342,early
4627,2,17,5,00:43:10,CHOU Tien Chen,0,net shot,9,8,NA,281,343,233,565,206,308,early
4627,2,17,6,00:43:10,CHEN Long,1,lob,9,8,NA,111,754,222,602,247,382,early
4627,2,17,7,00:43:12,CHOU Tien Chen,0,smash,9,8,NA,189,295,126,757,151,282,early
4627,2,17,8,00:43:12,CHEN Long,1,return net,9,8,NA,170,546,134,744,136,282,early
4627,2,17,9,00:43:13,CHOU Tien Chen,0,driven flight,9,8,NA,106,370,146,594,163,300,early
4627,2,17,10,00:43:14,CHEN Long,0,driven flight,9,8,NA,162,576,153,601,128,347,mid
4627,2,17,11,00:43:14,CHOU Tien Chen,0,cross-court net shot,9,8,NA,52,425,165,570,140,337,mid
4627,2,17,12,00:43:15,CHEN Long,0,lob,9,8,NA,63,773,135,609,91,417,mid
4627,2,17,13,00:43:17,CHOU Tien Chen,0,drop,9,8,NA,76,369,67,776,131,295,mid
4627,2,17,14,00:43:18,CHEN Long,0,net shot,9,8,NA,79,542,104,723,96,346,mid
4627,2,17,15,00:43:19,CHOU Tien Chen,1,net shot,9,8,NA,54,365,106,561,123,325,mid
4627,2,17,16,00:43:20,CHEN Long,0,lob,9,8,NA,233,769,134,576,84,396,mid
4627,2,17,17,00:43:22,CHOU Tien Chen,0,smash,9,8,NA,251,250,214,760,168,300,mid
4627,2,17,18,00:43:22,CHEN Long,1,return net,9,8,NA,234,551,240,750,156,263,mid
4627,2,17,19,00:43:23,CHOU Tien Chen,0,push,9,8,CHOU Tien Chen,296,196,214,551,177,282,mid
4627,2,18,1,00:43:57,CHOU Tien Chen,1,short service,10,8,NA,194,366,167,629,211,264,mid
4627,2,18,2,00:43:58,CHEN Long,0,net shot,10,8,NA,283,531,184,616,212,354,mid
4627,2,18,3,00:43:59,CHOU Tien Chen,0,net shot,10,8,NA,266,366,237,573,192,330,mid
4627,2,18,4,00:43:59,CHEN Long,1,lob,10,8,NA,294,778,232,565,234,382,mid
4627,2,18,5,00:44:01,CHOU Tien Chen,0,clear,10,8,NA,135,244,270,778,201,295,mid
4627,2,18,6,00:44:02,CHEN Long,0,drop,10,8,NA,254,523,220,741,168,269,mid
4627,2,18,7,00:44:02,CHOU Tien Chen,0,net shot,10,8,NA,269,366,221,581,118,269,mid
4627,2,18,8,00:44:03,CHEN Long,1,net shot,10,8,NA,272,505,203,619,242,375,mid
4627,2,18,9,00:44:04,CHOU Tien Chen,0,lob,10,8,NA,112,180,252,535,219,375,mid
4627,2,18,10,00:44:06,CHEN Long,0,smash,10,8,NA,76,657,185,655,142,174,mid
4627,2,18,11,00:44:06,CHOU Tien Chen,1,return net,10,8,NA,66,381,206,667,120,136,mid
4627,2,18,12,00:44:07,CHEN Long,0,rush,10,8,NA,152,679,128,667,85,369,mid
4627,2,18,13,00:44:08,CHOU Tien Chen,1,defensive return drive,10,8,NA,201,287,166,696,83,385,mid
4627,2,18,14,00:44:08,CHEN Long,1,drop,10,8,NA,257,535,210,674,182,300,mid
4627,2,18,15,00:44:09,CHOU Tien Chen,0,net shot,10,8,NA,278,393,243,562,206,295,mid
4627,2,18,16,00:44:10,CHEN Long,1,net shot,10,8,NA,283,480,231,573,255,408,mid
4627,2,18,17,00:44:11,CHOU Tien Chen,0,rush,10,8,CHOU Tien Chen,197,300,232,565,229,382,mid
4627,2,20,1,00:46:17,CHEN Long,1,short service,11,9,NA,131,542,119,648,179,313,mid
4627,2,20,2,00:46:17,CHOU Tien Chen,1,cross-court net shot,11,9,NA,245,386,154,576,171,318,mid
4627,2,20,3,00:46:18,CHEN Long,1,lob,11,9,NA,100,773,189,616,216,386,mid
4627,2,20,4,00:46:19,CHOU Tien Chen,0,wrist smash,11,9,NA,213,295,128,749,149,295,mid
4627,2,20,5,00:46:20,CHEN Long,1,return net,11,9,NA,166,562,128,760,162,269,mid
4627,2,20,6,00:46:21,CHOU Tien Chen,0,net shot,11,9,NA,95,392,157,594,171,313,mid
4627,2,20,7,00:46:22,CHEN Long,0,net shot,11,9,CHOU Tien Chen,114,442,169,645,114,381,mid
4627,2,21,1,00:47:54,CHOU Tien Chen,1,short service,12,9,NA,198,381,171,629,213,277,mid
4627,2,21,2,00:47:55,CHEN Long,0,net shot,12,9,NA,234,562,184,640,215,354,mid
4627,2,21,3,00:47:56,CHOU Tien Chen,0,net shot,12,9,NA,185,397,236,576,205,337,mid
4627,2,21,4,00:47:57,CHEN Long,1,lob,12,9,NA,268,778,205,581,180,375,mid
4627,2,21,5,00:47:58,CHOU Tien Chen,0,back-court drive,12,9,NA,259,283,236,791,177,318,mid
4627,2,21,6,00:47:58,CHEN Long,1,return net,12,9,NA,269,554,233,777,170,308,mid
4627,2,21,7,00:47:59,CHOU Tien Chen,0,net shot,12,9,NA,276,382,250,595,206,300,mid
4627,2,21,8,00:48:00,CHEN Long,1,push,12,9,NA,285,780,217,626,253,382,mid
4627,2,21,9,00:48:02,CHOU Tien Chen,0,passive drop,12,9,NA,90,370,251,786,179,282,mid
4627,2,21,10,00:48:02,CHEN Long,0,net shot,12,9,NA,78,550,215,728,116,342,mid
4627,2,21,11,00:48:03,CHOU Tien Chen,1,lob,12,9,NA,57,180,96,542,125,347,mid
4627,2,21,12,00:48:05,CHEN Long,0,passive drop,12,9,NA,70,593,159,673,73,148,mid
4627,2,21,13,00:48:05,CHOU Tien Chen,1,driven flight,12,9,NA,76,337,101,628,100,158,mid
4627,2,21,14,00:48:06,CHEN Long,0,push,12,9,NA,257,728,126,616,102,346,mid
4627,2,21,15,00:48:07,CHOU Tien Chen,0,wrist smash,12,9,NA,254,264,244,735,156,308,mid
4627,2,21,16,00:48:08,CHEN Long,1,return net,12,9,CHOU Tien Chen,314,348,248,750,156,263,mid
4627,2,22,1,00:48:28,CHOU Tien Chen,1,short service,13,9,NA,132,354,179,616,133,263,mid
4627,2,22,2,00:48:29,CHEN Long,0,net shot,13,9,NA,234,534,185,619,148,337,mid
4627,2,22,3,00:48:30,CHOU Tien Chen,0,net shot,13,9,NA,190,386,214,546,163,347,mid
4627,2,22,4,00:48:31,CHEN Long,1,lob,13,9,NA,278,758,197,576,180,359,mid
4627,2,22,5,00:48:32,CHOU Tien Chen,0,wrist smash,13,9,NA,261,231,238,753,175,300,mid
4627,2,22,6,00:48:32,CHEN Long,1,return net,13,9,NA,258,566,275,813,152,287,mid
4627,2,22,7,00:48:33,CHOU Tien Chen,0,push,13,9,NA,91,210,224,599,189,282,mid
4627,2,22,8,00:48:34,CHEN Long,0,wrist smash,13,9,NA,58,707,193,656,112,180,mid
4627,2,22,9,00:48:35,CHOU Tien Chen,1,return net,13,9,NA,60,400,171,682,123,216,mid
4627,2,22,10,00:48:36,CHEN Long,0,net shot,13,9,NA,68,495,113,667,87,374,mid
4627,2,22,11,00:48:37,CHOU Tien Chen,1,lob,13,9,NA,202,158,98,553,117,358,mid
4627,2,22,12,00:48:38,CHEN Long,0,smash,13,9,NA,254,659,192,661,192,180,mid
4627,2,22,13,00:48:39,CHOU Tien Chen,0,return net,13,9,NA,182,347,208,676,196,186,mid
4627,2,22,14,00:48:39,CHEN Long,0,net shot,13,9,NA,186,517,199,658,205,295,mid
4627,2,22,15,00:48:40,CHOU Tien Chen,1,cross-court net shot,13,9,NA,275,375,205,584,182,342,mid
4627,2,22,16,00:48:41,CHEN Long,1,net shot,13,9,NA,281,505,208,594,234,382,mid
4627,2,22,17,00:48:42,CHOU Tien Chen,0,lob,13,9,NA,267,159,247,543,227,366,mid
4627,2,22,18,00:48:44,CHEN Long,0,passive drop,13,9,NA,256,554,209,649,227,174,mid
4627,2,22,19,00:48:45,CHOU Tien Chen,0,cross-court net shot,13,9,NA,83,381,238,606,212,201,mid
4627,2,22,20,00:48:46,CHEN Long,0,lob,13,9,NA,237,784,191,626,118,365,mid
4627,2,22,21,00:48:47,CHOU Tien Chen,0,drop,13,9,NA,273,354,216,779,157,282,mid
4627,2,22,22,00:48:48,CHEN Long,1,cross-court net shot,13,9,NA,109,513,212,740,246,330,mid
4627,2,22,23,00:48:49,CHOU Tien Chen,1,net shot,13,9,NA,84,426,129,562,177,318,mid
4627,2,22,24,00:48:50,CHEN Long,0,rush,13,9,CHOU Tien Chen,84,465,122,562,100,417,mid
4627,2,23,1,00:49:21,CHOU Tien Chen,1,short service,13,10,NA,199,342,168,623,209,264,mid
4627,2,23,2,00:49:22,CHEN Long,0,push,13,10,NA,248,703,186,636,215,347,mid
4627,2,23,3,00:49:22,CHOU Tien Chen,0,smash,13,10,NA,262,216,215,697,194,308,mid
4627,2,23,4,00:49:23,CHEN Long,1,cross-court net shot,13,10,NA,68,605,247,711,179,255,mid
4627,2,23,5,00:49:24,CHOU Tien Chen,1,lob,13,10,CHEN Long,13,221,113,625,177,222,mid
4627,2,24,1,00:49:44,CHEN Long,1,short service,13,11,NA,216,551,209,658,165,295,mid
4627,2,24,2,00:49:45,CHOU Tien Chen,1,net shot,13,11,NA,273,401,218,573,170,300,mid
4627,2,24,3,00:49:46,CHEN Long,1,lob,13,11,NA,132,762,213,584,232,375,mid
4627,2,24,4,00:49:47,CHOU Tien Chen,0,clear,13,11,NA,79,186,148,749,153,300,mid
4627,2,24,5,00:49:48,CHEN Long,0,wrist smash,13,11,NA,70,657,157,690,97,158,mid
4627,2,24,6,00:49:49,CHOU Tien Chen,1,return net,13,11,NA,76,369,171,658,107,195,mid
4627,2,24,7,00:49:50,CHEN Long,0,push,13,11,NA,268,770,139,628,99,346,mid
4627,2,24,8,00:49:51,CHOU Tien Chen,0,passive drop,13,11,NA,76,365,237,772,160,300,mid
4627,2,24,9,00:49:52,CHEN Long,0,net shot,13,11,NA,65,525,181,673,94,353,mid
4627,2,24,10,00:49:53,CHOU Tien Chen,1,cross-court net shot,13,11,CHEN Long,209,501,90,557,116,354,mid
4627,2,25,1,00:50:18,CHEN Long,1,short service,14,11,NA,158,580,119,664,182,330,mid
4627,2,25,2,00:50:18,CHOU Tien Chen,1,push,14,11,NA,266,180,179,588,165,347,mid
4627,2,25,3,00:50:19,CHEN Long,0,smash,14,11,NA,178,623,204,667,205,201,mid
4627,2,25,4,00:50:20,CHOU Tien Chen,1,return net,14,11,NA,165,318,223,704,218,204,mid
4627,2,25,5,00:50:21,CHEN Long,0,net shot,14,11,NA,170,551,191,652,186,318,mid
4627,2,25,6,00:50:21,CHOU Tien Chen,1,drive,14,11,NA,215,295,196,557,172,342,mid
4627,2,25,7,00:50:22,CHEN Long,0,defensive return drive,14,11,NA,244,595,196,543,177,337,mid
4627,2,25,8,00:50:22,CHOU Tien Chen,0,driven flight,14,11,NA,262,331,201,573,179,318,mid
4627,2,25,9,00:50:23,CHEN Long,1,net shot,14,11,NA,276,546,189,665,226,330,mid
4627,2,25,10,00:50:23,CHOU Tien Chen,0,lob,14,11,NA,286,165,254,592,210,282,mid
4627,2,25,11,00:50:25,CHEN Long,0,smash,14,11,NA,78,618,218,680,221,216,mid
4627,2,25,12,00:50:25,CHOU Tien Chen,1,return net,14,11,NA,87,369,192,658,240,201,mid
4627,2,25,13,00:50:26,CHEN Long,0,push,14,11,NA,239,748,110,608,110,381,mid
4627,2,25,14,00:50:27,CHOU Tien Chen,0,back-court drive,14,11,NA,263,231,201,740,146,318,mid
4627,2,25,15,00:50:28,CHEN Long,1,passive drop,14,11,NA,278,535,202,730,168,295,mid
4627,2,25,16,00:50:29,CHOU Tien Chen,0,net shot,14,11,NA,290,402,252,581,226,295,mid
4627,2,25,17,00:50:30,CHEN Long,1,lob,14,11,NA,84,759,225,606,260,397,mid
4627,2,25,18,00:50:31,CHOU Tien Chen,1,clear,14,11,NA,89,174,105,759,161,300,mid
4627,2,25,19,00:50:32,CHEN Long,0,smash,14,11,NA,268,665,166,688,113,164,mid
4627,2,25,20,00:50:33,CHOU Tien Chen,0,return net,14,11,CHOU Tien Chen,295,397,194,673,90,195,mid
4627,2,26,1,00:51:24,CHOU Tien Chen,1,short service,14,12,NA,153,374,182,629,134,263,mid
4627,2,26,2,00:51:24,CHEN Long,0,net shot,14,12,NA,253,517,182,629,155,347,mid
4627,2,26,3,00:51:25,CHOU Tien Chen,0,push,14,12,NA,85,180,229,562,186,347,mid
4627,2,26,4,00:51:26,CHEN Long,0,back-court drive,14,12,NA,98,635,188,626,114,180,mid
4627,2,26,5,00:51:27,CHOU Tien Chen,1,drive,14,12,NA,61,282,173,639,112,180,mid
4627,2,26,6,00:51:28,CHEN Long,0,drive,14,12,NA,87,685,143,639,109,325,mid
4627,2,26,7,00:51:28,CHOU Tien Chen,1,cross-court net shot,14,12,NA,244,301,168,661,107,342,mid
4627,2,26,8,00:51:29,CHEN Long,1,push,14,12,NA,271,754,154,651,209,313,mid
4627,2,26,9,00:51:30,CHOU Tien Chen,0,passive drop,14,12,NA,284,371,233,743,179,277,mid
4627,2,26,10,00:51:31,CHEN Long,1,net shot,14,12,NA,281,484,197,697,258,359,mid
4627,2,26,11,00:51:32,CHOU Tien Chen,0,lob,14,12,NA,284,149,253,531,235,366,mid
4627,2,26,12,00:51:33,CHEN Long,0,drop,14,12,NA,116,545,208,665,246,159,mid
4627,2,26,13,00:51:34,CHOU Tien Chen,1,net shot,14,12,NA,92,370,127,598,237,201,mid
4627,2,26,14,00:51:35,CHEN Long,0,lob,14,12,NA,271,786,145,626,113,392,mid
4627,2,26,15,00:51:36,CHOU Tien Chen,0,clear,14,12,NA,269,174,231,779,171,318,mid
4627,2,26,16,00:51:38,CHEN Long,0,smash,14,12,NA,63,666,205,686,233,165,mid
4627,2,26,17,00:51:38,CHOU Tien Chen,1,return net,14,12,CHEN Long,3,641,205,682,239,201,mid
4627,2,27,1,00:52:22,CHEN Long,1,short service,15,12,NA,221,554,208,667,170,313,mid
4627,2,27,2,00:52:23,CHOU Tien Chen,1,net shot,15,12,NA,286,402,225,570,166,313,mid
4627,2,27,3,00:52:24,CHEN Long,1,lob,15,12,NA,283,761,217,599,247,408,mid
