"","year","tournament","match_id","opponent","round","set","rally_phase","rally_length","chou_win","shot_type","backhand","chou_x","chou_y","opp_x","opp_y","shuttle_x","shuttle_y","chou_opp_vx","chou_opp_vy","chou_opp_dist","chou_opp_uvx","chou_opp_uvy","chou_opp_uvx_perp","chou_opp_uvy_perp","chou_shuttle_vx","chou_shuttle_vy","chou_shuttle_dist","chou_shuttle_paral","chou_shuttle_perp","is_inf"
"194",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","1","mid",13,"loss","smash","forehand",118,191,141,674,46,709,23,483,483.547308957459,0.0475651494154494,0.998868137724438,-0.998868137724438,0.0475651494154494,-72,518,522.97992313281,513.989004583346,96.5572533133623,FALSE
"195",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","1","mid",12,"loss","clear","backhand",211,253,197,616,221,818,-14,363,363.269872133652,-0.0385388414342525,0.999257102902404,-0.999257102902404,-0.0385388414342525,10,565,565.088488645805,564.194874725516,-31.7670164393767,FALSE
"196",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","1","late",2,"loss","lob","backhand",141,361,167,628,110,821,26,267,268.262930722826,0.0969198387937676,0.995292190689845,-0.995292190689845,0.0969198387937676,-31,460,461.043381906736,454.829892714722,75.4371837565183,FALSE
"197",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","1","late",13,"loss","net shot","backhand",192,347,235,710,291,477,43,363,365.537959725115,0.117634841624481,0.993056918829924,-0.993056918829924,0.117634841624481,99,130,163.404406305338,140.743248768714,-83.0201055529799,FALSE
"198",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","1","late",7,"loss","net shot","backhand",183,317,180,667,258,478,-3,350,350.012856906714,-0.00857111371997276,0.999963267330155,-0.999963267330155,-0.00857111371997276,75,161,177.611936535808,160.351252511157,-76.3771943586772,FALSE
"199",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","1","late",7,"loss","return net","backhand",147,268,172,764,-85,185,25,496,496.629640678041,0.0503393232145143,0.998732172575964,-0.998732172575964,0.0503393232145143,-232,-83,246.400081168818,-94.5734933095723,227.527700210819,FALSE
"200",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","1","late",4,"loss","smash","forehand",243,207,181,682,312,710,-62,475,479.029226665764,-0.129428428473028,0.991588766527234,-0.991588766527234,-0.129428428473028,69,503,507.710547457899,489.83858799856,-133.522124412313,FALSE
"201",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","1","late",10,"win","clear","backhand",246,192,184,651,268,805,-62,459,463.16843588483,-0.133860589790745,0.991000172805673,-0.991000172805673,-0.133860589790745,22,613,613.394652731828,604.538172954481,-103.858545343451,FALSE
"202",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","2","early",4,"win","smash","forehand",103,772,175,266,281,286,72,-506,511.096859704694,0.140873493219271,-0.990027605124322,0.990027605124322,0.140873493219271,178,-486,517.5712511336,506.228897883451,107.760396007564,FALSE
"203",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","2","early",5,"loss","net shot","forehand",258,541,229,372,273,491,-29,-169,171.470114014075,-0.16912568214435,-0.985594492496386,0.985594492496386,-0.16912568214435,15,-50,52.2015325445527,46.742839392654,23.2402014946633,FALSE
"204",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","2","early",11,"loss","smash","forehand",256,775,220,272,46,265,-36,-503,504.286624847417,-0.0713879730815636,-0.997448623889625,0.997448623889625,-0.0713879730815636,-210,-510,551.543289325507,523.690272530837,-173.056344745224,FALSE
"205",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","2","early",11,"win","cross-court net shot","backhand",132,620,230,240,288,399,98,-380,392.433433845792,0.249723880658215,-0.968317088266546,0.968317088266546,0.249723880658215,156,-221,270.512476606903,252.955001889588,95.8684881441158,FALSE
"206",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","2","early",23,"loss","clear","forehand",236,786,195,278,274,120,-41,-508,509.65184194703,-0.0804470750922182,-0.996758881630411,0.996758881630411,-0.0804470750922182,38,-666,667.083203206317,660.784426312349,91.4545895133729,FALSE
"207",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","2","mid",5,"loss","net shot","backhand",100,579,177,315,70,485,77,-264,275,0.28,-0.96,0.96,0.28,-30,-94,98.6711710683521,81.84,-55.12,FALSE
"208",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","2","mid",6,"win","smash","forehand",122,713,154,310,270,215,32,-403,404.268475149869,0.0791553187226313,-0.996862295163138,0.996862295163138,0.0791553187226313,148,-498,519.52670768691,508.152410162192,108.116270960274,FALSE
"209",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","2","mid",3,"loss","smash","forehand",141,730,163,300,316,255,22,-430,430.562422884301,0.0510959592168398,-0.998693748329142,0.998693748329142,0.0510959592168398,175,-475,506.211418282915,483.321323319289,150.500825329601,FALSE
"210",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","2","mid",10,"loss","clear","forehand",157,755,189,307,309,166,32,-448,449.141403123782,0.0712470499879096,-0.997458699830735,0.997458699830735,0.0712470499879096,152,-589,608.296802556121,598.332725798465,109.649209931393,FALSE
"211",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","2","mid",13,"loss","net shot","backhand",86,615,174,213,27,516,88,-402,411.519136857571,0.213841817107177,-0.976868300875968,0.976868300875968,0.213841817107177,-59,-99,115.247559627091,84.0932945773974,-78.8055696452926,FALSE
"212",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","2","late",18,"loss","return net","backhand",204,666,230,173,46,406,26,-493,493.685122319885,0.0526651479344221,-0.998612228141157,0.998612228141157,0.0526651479344221,-158,-260,304.243323673667,251.318085943062,-171.473670509252,FALSE
"213",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","2","late",21,"win","smash","forehand",94,745,161,264,62,249,67,-481,485.643902463523,0.137961167967166,-0.990437638689653,0.990437638689653,0.137961167967166,-32,-496,497.03118614429,486.842311415119,-100.122743749783,FALSE
"214",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","2","late",13,"loss","cross-court net shot","forehand",247,595,206,326,127,484,-41,-269,272.106596759432,-0.150676244120049,-0.9885831626413,0.9885831626413,-0.150676244120049,-120,-111,163.465592709903,127.81388034759,-101.904916419631,FALSE
"215",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","early",11,"win","smash","forehand",225,175,160,654,300,723,-65,479,483.390111607592,-0.134466962478467,0.990918077341318,-0.990918077341318,-0.134466962478467,75,548,553.108488454119,532.938084197157,-148.006751238799,FALSE
"216",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","early",19,"loss","cross-court net shot","forehand",109,418,119,569,211,472,10,151,151.330763561148,0.0660804172573895,0.997814300586582,-0.997814300586582,0.0660804172573895,102,54,115.412304370028,60.6221747919291,-98.2087161279323,FALSE
"217",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","early",43,"win","return net","backhand",125,279,86,802,74,551,-39,523,524.452095047775,-0.0743633219664178,0.997231215088115,-0.997231215088115,-0.0743633219664178,-51,272,276.739950133695,275.039419924255,30.6319683946282,TRUE
"218",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","early",17,"loss","return net","backhand",229,307,155,693,279,477,-74,386,393.029260997193,-0.188281146834328,0.982115171325008,-0.982115171325008,-0.188281146834328,50,170,177.200451466693,157.545521783535,-81.1135535280862,FALSE
"219",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","mid",16,"loss","lob","backhand",253,369,203,636,274,816,-50,267,271.64130760987,-0.184066261644601,0.982913837182172,-0.982913837182172,-0.184066261644601,21,447,447.493016705289,435.497093725894,-102.918809535962,FALSE
"220",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","mid",8,"win","wrist smash","forehand",208,211,151,709,71,648,-57,498,501.251433913161,-0.113715385420473,0.993513367357819,-0.993513367357819,-0.113715385420473,-137,437,457.97161484092,449.744349337972,86.4177078992744,FALSE
"221",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","mid",7,"win","smash","forehand",234,200,194,641,50,693,-40,441,442.810343149299,-0.0903321266515979,0.995911696333867,-0.995911696333867,-0.0903321266515979,-184,493,526.217635584365,507.60557759649,138.714013686194,FALSE
"222",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","mid",20,"loss","lob","backhand",250,358,221,641,83,818,-29,283,284.4819853699,-0.10193967102097,0.994790582721879,-0.994790582721879,-0.10193967102097,-167,460,489.376133459735,474.627593112567,119.237778644908,FALSE
"223",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","mid",7,"loss","net shot","backhand",251,364,181,639,357,444,-70,275,283.769272473254,-0.246679280634931,0.969097173922942,-0.969097173922942,-0.246679280634931,106,80,132.800602408272,51.3797701665327,-122.458642886626,FALSE
"224",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","mid",18,"loss","clear","forehand",88,153,126,647,112,817,38,494,495.459382795401,0.076696498884737,0.997054485501581,-0.997054485501581,0.076696498884737,24,664,664.433593371076,663.884894346284,26.9971676074274,FALSE
"225",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","mid",10,"loss","cross-court net shot","forehand",104,329,128,735,213,469,24,406,406.708740992863,0.0590102881521819,0.998257374574411,-0.998257374574411,0.0590102881521819,109,140,177.428858982974,146.188153849005,-100.548613487305,FALSE
"226",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","mid",15,"loss","drop","forehand",221,732,226,285,324,332,5,-447,447.027963331154,0.0111849826188525,-0.999937446125414,0.999937446125414,0.0111849826188525,103,-400,413.048423311359,401.127031659908,98.5195639033767,FALSE
"227",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","mid",10,"loss","return net","backhand",228,705,236,192,223,512,8,-513,513.06237437567,0.0155926460398406,-0.999878427304778,0.999878427304778,0.0155926460398406,-5,-193,193.064755975812,192.898573239623,-8.00877282221312,FALSE
"228",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","late",10,"loss","other","backhand",170,708,155,293,-14,417,-15,-415,415.270995856922,-0.0361209912313936,-0.999347424068558,0.999347424068558,-0.0361209912313936,-184,-291,344.292027209461,297.456362790527,-173.368717580279,FALSE
"229",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","late",5,"win","smash","forehand",153,783,188,302,276,279,35,-481,482.271707650366,0.0725731977322917,-0.997363088835209,0.997363088835209,0.0725731977322917,123,-504,518.791865780488,511.597500094017,86.0987682696557,FALSE
"230",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","late",10,"loss","net shot","backhand",99,544,132,365,86,489,33,-179,182.016482770105,0.181302261739012,-0.983427419735854,0.983427419735854,0.181302261739012,-13,-55,56.5154846037792,51.7315786828648,-22.7561808522118,FALSE
"231",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","late",9,"loss","return net","forehand",228,685,265,183,272,491,37,-502,503.361698979968,0.0735057913126451,-0.997294790241833,0.997294790241833,0.0735057913126451,44,-194,198.927122333783,196.709444124672,29.6208472559875,FALSE
"232",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","late",10,"win","smash","forehand",231,748,219,294,70,237,-12,-454,454.158562618828,-0.0264224898255888,-0.999650865068108,0.999650865068108,-0.0264224898255888,-161,-511,535.763007308269,515.075612911723,-147.44189697509,FALSE
"233",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","late",5,"loss","return net","forehand",216,693,242,180,122,661,26,-513,513.658446830187,0.0506172927953339,-0.99871812323101,0.99871812323101,0.0506172927953339,-94,-32,99.2975326984513,27.2009544206309,-95.4992569531657,FALSE
"234",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","late",14,"win","rush","forehand",240,661,243,207,53,221,3,-454,454.009911786075,0.00660778525340559,-0.999978168348712,0.999978168348712,0.00660778525340559,-187,-440,478.088903866216,438.754738231046,-189.903342992708,FALSE
"235",2018,"Fuzhou Open",8584,"Kento MOMOTA","Finals","3","late",21,"loss","cross-court net shot","backhand",86,584,152,308,165,495,66,-276,283.781606169251,0.232573213221708,-0.972578891654415,0.972578891654415,0.232573213221708,79,-89,119.004201606498,104.932805201758,56.1347164639668,FALSE
"236",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","early",14,"loss","net shot","backhand",76,592,143,348,65,466,67,-244,253.0316185776,0.264789042478707,-0.964306363653797,0.964306363653797,0.264789042478707,-11,-126,126.479247309588,118.589922353113,-43.9707893525088,FALSE
"237",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","early",6,"win","drop","forehand",236,766,211,297,51,347,-25,-469,469.665838655528,-0.0532293344382154,-0.998582314060921,0.998582314060921,-0.0532293344382154,-185,-419,458.024016837545,428.253416462596,-162.434636971658,TRUE
"238",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","early",23,"loss","clear","forehand",207,780,203,289,71,143,-4,-491,491.016293008694,-0.00814636918764969,-0.999966817783999,0.999966817783999,-0.00814636918764969,-136,-637,651.3562773168,638.086769137928,-130.806250046091,FALSE
"239",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","early",11,"loss","lob","backhand",100,577,174,289,253,130,74,-288,297.35500668393,0.248860783698381,-0.968539266285589,0.968539266285589,0.248860783698381,153,-447,472.459522075701,471.012751935511,36.9457374285191,FALSE
"240",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","early",4,"loss","net shot","backhand",158,512,154,383,118,472,-4,-129,129.062000604361,-0.0309928560015275,-0.99951960604926,0.99951960604926,-0.0309928560015275,-40,-40,56.5685424949238,41.2204984820315,-38.7410700019093,FALSE
"241",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","early",6,"loss","lob","backhand",182,599,176,299,67,130,-6,-300,300.0599940012,-0.0199960011996001,-0.999800059980007,0.999800059980007,-0.0199960011996001,-115,-469,482.893362969507,471.205768268577,-105.598882335088,FALSE
"242",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","mid",9,"win","smash","forehand",229,717,193,282,67,298,-36,-435,436.487113211834,-0.0824766617623569,-0.996592996295146,0.996592996295146,-0.0824766617623569,-162,-419,449.227114052569,430.933684653168,-126.890344121386,FALSE
"243",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","mid",3,"loss","return net","backhand",206,693,237,202,170,499,31,-491,491.977641768404,0.0630109935251755,-0.998012832931005,0.998012832931005,0.0630109935251755,-36,-194,197.31193577683,191.346093821709,-48.1525947294002,FALSE
"244",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","mid",30,"win","smash","forehand",248,702,212,235,300,207,-36,-467,468.385524968481,-0.0768597620569562,-0.99704191334996,0.99704191334996,-0.0768597620569562,52,-495,497.723819000055,489.539039481268,89.8917617123912,FALSE
"245",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","mid",8,"win","return net","backhand",219,650,216,229,48,345,-3,-421,421.010688700418,-0.00712570982285615,-0.99997461180748,0.99997461180748,-0.00712570982285615,-171,-305,349.665554494577,306.21075298099,-168.822317123108,FALSE
"246",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","mid",3,"win","wrist smash","forehand",213,703,209,309,71,296,-4,-394,394.020304045363,-0.0101517611121367,-0.999948469545467,0.999948469545467,-0.0101517611121367,-142,-407,431.060320604901,408.420577182929,-137.860915902817,FALSE
"247",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","mid",33,"win","smash","forehand",128,732,171,264,68,273,43,-468,469.971275717995,0.0914949534613728,-0.995805539998197,0.995805539998197,0.0914949534613728,-60,-459,462.904957847721,451.58504565149,-101.744516038662,FALSE
"248",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","mid",10,"loss","return net","backhand",195,687,236,207,68,485,41,-480,481.747859362136,0.0851067611473906,-0.99637183782311,0.99637183782311,0.0851067611473906,-127,-202,238.606370409509,190.45855257455,-143.730789155308,FALSE
"249",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","mid",12,"loss","smash","forehand",219,783,216,292,38,288,-3,-491,491.009164883915,-0.00610986558816934,-0.999981334597049,0.999981334597049,-0.00610986558816934,-181,-495,527.054076921904,496.096646296998,-177.972238095922,FALSE
"250",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","mid",4,"win","smash","forehand",224,719,185,243,83,261,-39,-476,477.595016724421,-0.0816591434883073,-0.99666031539575,0.99666031539575,-0.0816591434883073,-141,-458,479.212896320623,467.984363683105,-103.129216753156,FALSE
"251",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","mid",5,"loss","return net","forehand",236,662,253,314,175,478,17,-348,348.414982456266,0.0487923908442539,-0.998808941988257,0.998808941988257,0.0487923908442539,-61,-184,193.847878502706,180.80450948434,-69.9051453766264,FALSE
"252",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","late",18,"loss","net shot","forehand",267,518,239,404,281,485,-28,-114,117.388244726634,-0.238524735293595,-0.971136422266779,0.971136422266779,-0.238524735293595,14,-33,35.8468966578698,28.7081556406934,21.4672261764235,FALSE
"253",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","late",4,"loss","return net","backhand",173,665,116,207,-70,502,-57,-458,461.53331407386,-0.123501377391098,-0.992344400791631,0.992344400791631,-0.123501377391098,-243,-163,292.605536516314,191.762972035073,-221.008964877617,FALSE
"254",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","late",14,"loss","return net","forehand",207,686,241,167,183,477,34,-519,520.112487833161,0.0653704742634565,-0.997861063021587,0.997861063021587,0.0653704742634565,-24,-209,210.373477415762,206.984070789189,-37.6110946335805,FALSE
"255",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","late",29,"loss","cross-court net shot","backhand",90,574,142,301,229,477,52,-273,277.908258243615,0.187112107889995,-0.982338566422475,0.982338566422475,0.187112107889995,139,-97,169.499262535269,121.295423939689,118.395186267394,FALSE
"256",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","late",8,"win","smash","forehand",125,744,188,287,254,297,63,-457,461.322013348594,0.136564044587213,-0.990631244069145,0.990631244069145,0.136564044587213,129,-447,465.241872578125,460.428927850658,66.7473025544357,FALSE
"257",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","late",4,"loss","lob","backhand",106,521,125,380,110,136,19,-141,142.274382796061,0.133544771916073,-0.991042781061385,0.991042781061385,0.133544771916073,4,-385,385.020778660061,382.085649796298,-47.4505660634426,FALSE
"258",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","late",12,"win","drive","backhand",187,647,86,298,283,187,-101,-349,363.320794890686,-0.277991244708105,-0.960583607951769,0.960583607951769,-0.277991244708105,96,-460,469.910629801029,415.181300165836,220.091998929098,TRUE
"259",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","late",21,"win","cross-court net shot","backhand",116,539,148,393,276,454,32,-146,149.465715132267,0.214095921407007,-0.976812641419471,0.976812641419471,0.214095921407007,160,-85,181.176709319934,117.284421945776,138.09186930752,FALSE
"260",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","1","late",9,"win","smash","forehand",225,688,207,277,279,256,-18,-411,411.393971759432,-0.0437536795277247,-0.999042349216381,0.999042349216381,-0.0437536795277247,54,-432,435.361918408122,429.223596166979,72.8498764136616,FALSE
"261",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","2","early",17,"win","rush","forehand",165,334,47,683,276,753,-118,349,368.408740395773,-0.320296418247937,0.94731737261466,-0.94731737261466,-0.320296418247937,111,419,433.453573061752,361.373076700022,-239.356427606113,FALSE
"262",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","2","early",18,"win","smash","forehand",86,310,202,678,70,710,116,368,385.849711675414,0.30063518642093,0.953739212093984,-0.953739212093984,0.30063518642093,-16,400,400.319872102298,376.685521854859,135.513901961876,FALSE
"263",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","2","early",1,"win","other","backhand",178,323,133,658,51,585,-45,335,338.008875623111,-0.133132598713698,0.991098234868642,-0.991098234868642,-0.133132598713698,-127,262,291.158032690153,276.575577572224,90.9887349653286,TRUE
"264",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","2","mid",10,"win","smash","forehand",174,216,168,663,76,696,-6,447,447.040266642726,-0.0134216097468356,0.999909926139252,-0.999909926139252,-0.0134216097468356,-98,480,489.90203102253,481.272082302031,91.5488000831656,FALSE
"265",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","2","mid",3,"loss","smash","forehand",199,235,166,620,22,700,-33,385,386.411697545507,-0.0854011413464358,0.996346649041751,-0.996346649041751,-0.0854011413464358,-177,465,497.547987635364,478.417193822733,136.641826154297,FALSE
"266",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","2","mid",27,"loss","return net","forehand",97,315,126,703,43,505,29,388,389.082253514601,0.074534368345103,0.997218445444827,-0.997218445444827,0.074534368345103,-54,190,197.524682002022,185.446648743881,68.0113260395902,FALSE
"267",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","2","mid",2,"loss","push","forehand",144,372,193,609,37,770,49,237,242.012396376715,0.202468967431433,0.979288679209175,-0.979288679209175,0.202468967431433,-107,398,412.13226032428,368.092714810088,185.366537713092,FALSE
"268",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","2","late",10,"loss","rush","forehand",101,395,117,654,78,471,16,259,259.493737882054,0.0616585206663923,0.998097303287226,-0.998097303287226,0.0616585206663923,-23,76,79.4040301244213,74.4372490745021,27.642285546252,FALSE
"269",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","2","late",12,"win","push","forehand",92,354,132,639,71,793,40,285,287.793328623163,0.138988628372189,0.990293977151844,-0.990293977151844,0.138988628372189,-21,439,439.501990894239,431.820294773844,81.8121813755796,TRUE
"270",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","2","late",7,"loss","wrist smash","forehand",144,218,153,665,42,672,9,447,447.090594846279,0.0201301483496749,0.999797368033853,-0.999797368033853,0.0201301483496749,-102,454,465.317096182807,451.854729955703,111.118418890205,TRUE
"271",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","2","late",8,"win","wrist smash","forehand",232,193,198,661,281,709,-34,468,469.233417394797,-0.0724586074639981,0.997371420386798,-0.997371420386798,-0.0724586074639981,49,516,518.321328907079,511.093181153852,-86.2598410503761,FALSE
"272",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","2","late",7,"loss","smash","forehand",68,283,144,675,304,757,76,392,399.299386425775,0.190333375366024,0.981719515045808,-0.981719515045808,0.190333375366024,236,474,529.501652499782,510.253726718095,-141.467785627315,FALSE
"273",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","2","late",14,"win","wrist smash","forehand",249,218,193,661,294,656,-56,443,446.525475197105,-0.125412777345527,0.992104649358363,-0.992104649358363,-0.125412777345527,45,438,440.305575708507,428.898261438414,-99.5755056984671,FALSE
"274",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","2","late",18,"loss","rush","forehand",106,435,85,534,242,628,-21,99,101.202766760598,-0.207504208355063,0.978234125102441,-0.978234125102441,-0.207504208355063,136,193,236.103790736193,160.578613808483,-173.088153226459,FALSE
"275",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","2","late",8,"loss","other","forehand",121,176,125,627,81,473,4,451,451.01773801038,0.00886883078622495,0.999960671146863,-0.999960671146863,0.00886883078622495,-40,297,299.681497593695,296.633566099169,42.6324695893833,FALSE
"276",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","early",29,"win","smash","forehand",243,709,215,243,71,291,-28,-466,466.840443834936,-0.0599776655381215,-0.998199719313023,0.998199719313023,-0.0599776655381215,-172,-418,452.004424757103,427.5636411454,-146.619687526905,FALSE
"277",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","early",11,"win","smash","forehand",190,747,198,266,94,245,8,-481,481.06652346635,0.0166297167018723,-0.999861716700072,0.999861716700072,0.0166297167018723,-96,-502,511.096859704694,500.334128980057,-104.334842587547,FALSE
"278",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","early",17,"loss","push","backhand",188,606,194,301,26,170,6,-305,305.059010684818,0.0196683257659912,-0.99980655977122,0.99980655977122,0.0196683257659912,-162,-436,465.123639476645,432.729391286162,-170.54405271691,FALSE
"279",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","early",13,"loss","push","backhand",88,599,155,296,39,234,67,-303,310.319190511963,0.215906724587235,-0.976413993282569,0.976413993282569,0.215906724587235,-49,-365,368.27435425237,345.811678043363,-126.650240145187,FALSE
"280",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","early",8,"loss","lob","forehand",256,537,241,375,213,139,-15,-162,162.692962355475,-0.0921982105607361,-0.99574067405595,0.99574067405595,-0.0921982105607361,-43,-398,400.316125081166,400.26931132838,-6.12196118123288,FALSE
"281",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","early",2,"loss","net shot","backhand",158,577,177,330,181,475,19,-247,247.729691397701,0.076696498884737,-0.997054485501581,0.997054485501581,0.076696498884737,23,-102,104.560986988456,103.46357699551,15.1092102802932,FALSE
"282",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","early",14,"win","smash","forehand",204,716,192,266,283,251,-12,-450,450.159971565665,-0.0266571902389806,-0.999644633961771,0.999644633961771,-0.0266571902389806,79,-465,471.663015297999,462.728836763344,91.3675195441058,FALSE
"283",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","early",7,"loss","net shot","backhand",108,611,133,289,65,476,25,-322,322.96903876378,0.0774068006508978,-0.996999592383564,0.996999592383564,0.0774068006508978,-43,-135,141.682744185733,131.266452543792,-53.3209005603644,FALSE
"284",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","mid",5,"loss","lob","forehand",251,551,231,383,309,207,-20,-168,169.186287860453,-0.118212889785112,-0.992988274194944,0.992988274194944,-0.118212889785112,58,-344,348.855270850248,334.731618715524,98.2585539893854,FALSE
"285",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","mid",17,"loss","clear","backhand",85,750,147,315,36,170,62,-435,439.396176587826,0.141102729845005,-0.989994959396404,0.989994959396404,0.141102729845005,-49,-580,582.066147443742,567.283042687509,-130.349336320527,FALSE
"286",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","mid",24,"win","smash","forehand",243,187,187,673,282,742,-56,486,489.215698848678,-0.11446893493359,0.993426828173655,-0.993426828173655,-0.11446893493359,39,555,556.368582865711,546.887601173969,-102.273905186915,FALSE
"287",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","late",5,"loss","net shot","forehand",127,345,168,644,125,457,41,299,301.797945652385,0.135852482068332,0.990729076547102,-0.990729076547102,0.135852482068332,-2,112,112.017855719524,110.689951609139,17.1969361447474,FALSE
"288",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","late",4,"loss","lob","forehand",92,399,117,550,41,759,25,151,153.055545472877,0.163339393700245,0.986569937949478,-0.986569937949478,0.163339393700245,-51,360,363.594554414667,346.834868583099,109.117248567511,FALSE
"289",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","late",10,"loss","return net","backhand",137,263,153,746,309,221,16,483,483.264937689462,0.0331081333491678,0.999451775478004,-0.999451775478004,0.0331081333491678,172,-42,177.053664181231,-36.2823756340193,-173.296246982882,FALSE
"290",2018,"Denmark Open",3447,"Kento MOMOTA","Finals","3","late",2,"loss","lob","backhand",195,344,171,619,37,780,-24,275,276.045286139793,-0.0869422562348922,0.996213352691473,-0.996213352691473,-0.0869422562348922,-158,436,463.745619925407,448.085898258595,119.49488600684,FALSE
